pedido_ref,mes,cliente_codigo,product_code,nombre,cantidad_solicitada,precio_unitario,line_total,cantidad_lineas_origen,is_mock
ERP-MARZO-100083,marzo,100083,338,POMELO ROSADO 2.25 LTS. X 6 MANAOS,2.0,8239.67,16479.34,1,false
ERP-MARZO-1003,marzo,1003,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1003,marzo,1003,315,SODA SIFON 2 lts. X6 MANAOS,1.0,7966.94,7966.94,1,false
ERP-MARZO-1011,marzo,1011,10051,CRUNCHIPS COLORES 1X132GRS GAONA,3.0,867.77,2603.31,1,false
ERP-MARZO-1011,marzo,1011,10053,CRUNCHIPS 1X132GRS GAONA,3.0,867.77,2603.31,1,false
ERP-MARZO-1011,marzo,1011,10071,CUBICUB LEMON PIE 1X100GRS GAONA,2.0,0.00,0.00,1,false
ERP-MARZO-1011,marzo,1011,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,1.0,1099.17,1099.17,1,false
ERP-MARZO-1011,marzo,1011,10124,PEPA 1X300GRS GAONA,3.0,1041.32,3123.96,1,false
ERP-MARZO-1011,marzo,1011,10125,PEPA 1X180GRS GAONA,3.0,694.22,2082.66,1,false
ERP-MARZO-1011,marzo,1011,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1011,marzo,1011,296,LIMA LIMON 3 LTS. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1011,marzo,1011,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1011,marzo,1011,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1011,marzo,1011,313,ANANA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-1011,marzo,1011,318,AGUA 2 lts. X6 VILLA MANAOS,1.0,3809.92,3809.92,1,false
ERP-MARZO-1011,marzo,1011,338,POMELO ROSADO 2.25 LTS. X 6 MANAOS,2.0,8239.67,16479.34,1,false
ERP-MARZO-1012,marzo,1012,295,COLA 3 lts. X 6  MANAOS,11.0,8925.62,98181.82,1,false
ERP-MARZO-1012,marzo,1012,296,LIMA LIMON 3 LTS. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1012,marzo,1012,297,NARANJA 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1012,marzo,1012,300,MANZANA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1012,marzo,1012,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1015,marzo,1015,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1018,marzo,1018,10047,POMELO ROSADO 1.5 LTS X6 PLACER,5.0,5520.66,27603.30,1,false
ERP-MARZO-1018,marzo,1018,295,COLA 3 lts. X 6  MANAOS,4.0,8925.62,35702.48,1,false
ERP-MARZO-1018,marzo,1018,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1018,marzo,1018,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1018,marzo,1018,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1018,marzo,1018,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1018,marzo,1018,313,ANANA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-1018,marzo,1018,318,AGUA 2 lts. X6 VILLA MANAOS,1.0,3809.92,3809.92,1,false
ERP-MARZO-1018,marzo,1018,319,AGUA BIDON 6lts. VILLA MANAOS,10.0,1842.98,18429.80,1,false
ERP-MARZO-1018,marzo,1018,356,AGUA EL SANO CORAZON ARGENTINO 1.5 LTS. X 6 S/GAS,1.0,3644.63,3644.63,1,false
ERP-MARZO-1018,marzo,1018,472,TONICA SIN AZÚCAR MANAOS 2.25 LTS.,1.0,8223.14,8223.14,1,false
ERP-MARZO-1027,marzo,1027,10072,CUBICUB ORIGINAL (AVELLANA) 1X100GRS GAONA,2.0,0.00,0.00,1,false
ERP-MARZO-1027,marzo,1027,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,2.0,0.00,0.00,1,false
ERP-MARZO-1027,marzo,1027,10080,SINFONIA (CLASICA) VAINILLA 1X100GRS GAONA,10.0,603.31,6033.10,1,false
ERP-MARZO-1027,marzo,1027,10081,SINFONIA FRUTILLA 1X100GRS GAONA,5.0,603.31,3016.55,1,false
ERP-MARZO-1027,marzo,1027,10082,SINFONIA DUO DOS CHOCOLATES 1X100GRS GAONA,6.0,603.31,3619.86,1,false
ERP-MARZO-1027,marzo,1027,10083,SINFONIA NARANJA/CHOCOLATE 1X100GRS GAONA,11.0,603.31,6636.41,1,false
ERP-MARZO-1027,marzo,1027,10084,SINFONIA COCO Y DDL 1X100GRS GAONA,5.0,603.31,3016.55,1,false
ERP-MARZO-1027,marzo,1027,10109,BIZCOCHO AZUCARADO 1X180GRS GAONA,3.0,619.84,1859.52,1,false
ERP-MARZO-1027,marzo,1027,10112,CHIPS CHOCOLATE 1X230GRS GAONA,9.0,1041.32,9371.88,1,false
ERP-MARZO-103,marzo,103,440,PAPAS FRITAS 5X90G OVNI,1.0,6057.85,6057.85,1,false
ERP-MARZO-1035,marzo,1035,10047,POMELO ROSADO 1.5 LTS X6 PLACER,4.0,5520.66,22082.64,1,false
ERP-MARZO-1035,marzo,1035,10140,COLA 1.5 LTS X 6 MANAOS,18.0,5785.12,104132.16,1,false
ERP-MARZO-1035,marzo,1035,309,NARANJA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-1035,marzo,1035,311,MANZANA 1.5 lts. X6 PLACER,4.0,5520.66,22082.64,1,false
ERP-MARZO-1035,marzo,1035,312,PERA 1.5 lts. X6 PLACER,5.0,5520.66,27603.30,1,false
ERP-MARZO-1035,marzo,1035,313,ANANA 1.5 lts. X6 PLACER,4.0,5520.66,22082.64,1,false
ERP-MARZO-1035,marzo,1035,314,MULTIFRUTA 1.5 lts. X6 PLACER,2.0,5520.66,11041.32,1,false
ERP-MARZO-1035,marzo,1035,316,AGUA 600ml X12 VILLA MANAOS,5.0,4553.72,22768.60,1,false
ERP-MARZO-1035,marzo,1035,318,AGUA 2 lts. X6 VILLA MANAOS,2.0,3809.92,7619.84,1,false
ERP-MARZO-1035,marzo,1035,356,AGUA EL SANO CORAZON ARGENTINO 1.5 LTS. X 6 S/GAS,1.0,3644.63,3644.63,1,false
ERP-MARZO-1041,marzo,1041,10009,MAYONESA NATURA 20X125GR,1.0,11206.61,11206.61,1,false
ERP-MARZO-1041,marzo,1041,10078,SINFONIA LIMON 1X100GRS GAONA,6.0,603.31,3619.86,1,false
ERP-MARZO-1041,marzo,1041,10082,SINFONIA DUO DOS CHOCOLATES 1X100GRS GAONA,6.0,603.31,3619.86,1,false
ERP-MARZO-1041,marzo,1041,10083,SINFONIA NARANJA/CHOCOLATE 1X100GRS GAONA,6.0,603.31,3619.86,1,false
ERP-MARZO-1041,marzo,1041,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1041,marzo,1041,300,MANZANA 3 lts. X 6  MANAOS,4.0,8925.62,35702.48,1,false
ERP-MARZO-1041,marzo,1041,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1041,marzo,1041,313,ANANA 1.5 lts. X6 PLACER,2.0,5520.66,11041.32,1,false
ERP-MARZO-1041,marzo,1041,393,AGUA EL SANO CORAZON ARGENTINO 500 ML X 12 S/GAS,1.0,4148.76,4148.76,1,false
ERP-MARZO-1049,marzo,1049,10057,SABORES DE LA VIDA AVENA/PASAS 1X160GRS GAONA,9.0,867.77,7809.93,1,false
ERP-MARZO-1049,marzo,1049,10058,SABORES DE LA VIDA AVENA/CHIPS 1X160GRS GAONA,14.0,867.77,12148.78,1,false
ERP-MARZO-1049,marzo,1049,10059,SABORES DE LA VIDA AVENA/MANZANA 1X160GRS GAONA,7.0,867.77,6074.39,1,false
ERP-MARZO-1049,marzo,1049,10060,SABORES DE LA VIDA AVENA/COCO/CHIPS DDL 1X160GRS G,8.0,867.77,6942.16,1,false
ERP-MARZO-1049,marzo,1049,10061,SABORES DE LA VIDA AVENA/MIEL 1X160GRS GAONA,4.0,867.77,3471.08,1,false
ERP-MARZO-1049,marzo,1049,10062,SABORES DE LA VIDA AVENA/CACAO/MIEL 1X160GRS GAONA,8.0,867.77,6942.16,1,false
ERP-MARZO-1049,marzo,1049,10071,CUBICUB LEMON PIE 1X100GRS GAONA,3.0,0.00,0.00,1,false
ERP-MARZO-1049,marzo,1049,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,3.0,0.00,0.00,1,false
ERP-MARZO-1049,marzo,1049,10109,BIZCOCHO AZUCARADO 1X180GRS GAONA,3.0,619.84,1859.52,1,false
ERP-MARZO-1049,marzo,1049,10123,PEPA BATATA 1X300GRS GAONA,3.0,1041.32,3123.96,1,false
ERP-MARZO-1049,marzo,1049,10130,ALAMESA TOSTADA LIGHT 1X200GRS GAONA,4.0,1041.32,4165.28,1,false
ERP-MARZO-1049,marzo,1049,10131,ALAMESA TOSTADAS DE ARROZ CLÁSICAS 1X150GRS GAONA,3.0,1396.69,4190.07,1,false
ERP-MARZO-1049,marzo,1049,10133,ALAMESA TOSTADAS DE ARROZ SIN SAL 1X150GRS GAONA,4.0,1396.70,5586.80,1,false
ERP-MARZO-1049,marzo,1049,10136,VALENCIANO ANILLO LIMON 1X150GRS,8.0,545.46,4363.68,1,false
ERP-MARZO-1049,marzo,1049,10137,VALENCIANO MASITA VAINILLA 1X150GR,8.0,545.46,4363.68,1,false
ERP-MARZO-1049,marzo,1049,10140,COLA 1.5 LTS X 6 MANAOS,2.0,5785.12,11570.24,1,false
ERP-MARZO-1049,marzo,1049,10141,LIMA LIMON 1.5 LTS X 6 MANAOS,1.0,5785.12,5785.12,1,false
ERP-MARZO-1049,marzo,1049,10142,NARANJA 1.5 LTS X  6 MANAOS,1.0,5785.12,5785.12,1,false
ERP-MARZO-1049,marzo,1049,10160,POMELO ROSADO 500 ML PLACER,4.0,5884.30,23537.20,1,false
ERP-MARZO-1049,marzo,1049,303,NARANJA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-1049,marzo,1049,305,MANZANA 500ml X12 PLACER,4.0,5884.30,23537.20,1,false
ERP-MARZO-1049,marzo,1049,306,PERA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-1049,marzo,1049,307,ANANA 500ml X12 PLACER,2.0,5884.30,11768.60,1,false
ERP-MARZO-1049,marzo,1049,308,MULTIFRUTA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-1049,marzo,1049,433,MAIZ INFLADO / TUTUCA 5X200G OVNI,4.0,5227.27,20909.08,1,false
ERP-MARZO-1049,marzo,1049,435,MANI SALADO 5X160G OVNI,1.0,4347.11,4347.11,1,false
ERP-MARZO-1049,marzo,1049,436,PALITOS SALADO 5X150G OVNI,1.0,4727.27,4727.27,1,false
ERP-MARZO-1049,marzo,1049,437,MAIZ INFLADO / TUTUCA 5X50G OVNI,2.0,1727.28,3454.56,1,false
ERP-MARZO-1051,marzo,1051,295,COLA 3 lts. X 6  MANAOS,4.0,8925.62,35702.48,1,false
ERP-MARZO-1051,marzo,1051,296,LIMA LIMON 3 LTS. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1051,marzo,1051,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1051,marzo,1051,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1051,marzo,1051,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1051,marzo,1051,309,NARANJA 1.5 lts. X6 PLACER,2.0,5520.66,11041.32,1,false
ERP-MARZO-1051,marzo,1051,314,MULTIFRUTA 1.5 lts. X6 PLACER,2.0,5520.66,11041.32,1,false
ERP-MARZO-1051,marzo,1051,315,SODA SIFON 2 lts. X6 MANAOS,3.0,8201.10,24603.30,1,false
ERP-MARZO-1051,marzo,1051,316,AGUA 600ml X12 VILLA MANAOS,1.0,4553.72,4553.72,1,false
ERP-MARZO-1051,marzo,1051,338,POMELO ROSADO 2.25 LTS. X 6 MANAOS,1.0,8239.67,8239.67,1,false
ERP-MARZO-1052,marzo,1052,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1052,marzo,1052,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1052,marzo,1052,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1052,marzo,1052,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1053,marzo,1053,10047,POMELO ROSADO 1.5 LTS X6 PLACER,2.0,5520.66,11041.32,1,false
ERP-MARZO-1053,marzo,1053,10160,POMELO ROSADO 500 ML PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-1053,marzo,1053,304,POMELO 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-1053,marzo,1053,305,MANZANA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-1053,marzo,1053,308,MULTIFRUTA 500ml X12 PLACER,2.0,5884.30,11768.60,1,false
ERP-MARZO-1053,marzo,1053,309,NARANJA 1.5 lts. X6 PLACER,2.0,5520.66,11041.32,1,false
ERP-MARZO-1053,marzo,1053,310,POMELO 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-1053,marzo,1053,311,MANZANA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-1053,marzo,1053,312,PERA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-1053,marzo,1053,314,MULTIFRUTA 1.5 lts. X6 PLACER,2.0,5520.66,11041.32,1,false
ERP-MARZO-1053,marzo,1053,316,AGUA 600ml X12 VILLA MANAOS,1.0,4553.72,4553.72,1,false
ERP-MARZO-1053,marzo,1053,317,AGUA c/ GAS 600ml X12 VILLA MANAOS,1.0,4900.83,4900.83,1,false
ERP-MARZO-1053,marzo,1053,356,AGUA EL SANO CORAZON ARGENTINO 1.5 LTS. X 6 S/GAS,3.0,3644.63,10933.89,1,false
ERP-MARZO-1062,marzo,1062,10139,POMELO BLANCO 1.5LTS X 6 MANAOS,1.0,5785.12,5785.12,1,false
ERP-MARZO-1062,marzo,1062,283,NARANJA 600ml X 12 MANAOS,1.0,7099.17,7099.17,1,false
ERP-MARZO-1062,marzo,1062,284,POMELO BLANCO 600ml X 12  MANAOS,1.0,7099.17,7099.17,1,false
ERP-MARZO-1063,marzo,1063,10058,SABORES DE LA VIDA AVENA/CHIPS 1X160GRS GAONA,4.0,867.77,3471.08,1,false
ERP-MARZO-1063,marzo,1063,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,2.0,0.00,0.00,1,false
ERP-MARZO-1063,marzo,1063,10117,ANILLO VAINILLA 1X220GRS GAONA,3.0,942.15,2826.45,1,false
ERP-MARZO-1063,marzo,1063,10135,VALENCIANO PEPAS 1X150GRS,4.0,545.46,2181.84,1,false
ERP-MARZO-1063,marzo,1063,356,AGUA EL SANO CORAZON ARGENTINO 1.5 LTS. X 6 S/GAS,2.0,3644.63,7289.26,1,false
ERP-MARZO-1063,marzo,1063,393,AGUA EL SANO CORAZON ARGENTINO 500 ML X 12 S/GAS,1.0,4148.76,4148.76,1,false
ERP-MARZO-1065,marzo,1065,10009,MAYONESA NATURA 20X125GR,1.0,11206.61,11206.61,1,false
ERP-MARZO-1065,marzo,1065,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1065,marzo,1065,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1065,marzo,1065,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1066,marzo,1066,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1066,marzo,1066,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1066,marzo,1066,301,POMELO BLANCO 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1067,marzo,1067,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1067,marzo,1067,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1067,marzo,1067,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1067,marzo,1067,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1067,marzo,1067,431,PALITOS DE MAIZ (NARANJA) 5X50G OVNI,2.0,1495.87,2991.74,1,false
ERP-MARZO-1067,marzo,1067,432,PALITOS DE MAIZ (AMARILLO) 5X120G OVNI,3.0,3090.91,9272.73,1,false
ERP-MARZO-1070,marzo,1070,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1070,marzo,1070,296,LIMA LIMON 3 LTS. X 6 MANAOS,4.0,8925.62,35702.48,1,false
ERP-MARZO-1070,marzo,1070,297,NARANJA 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1070,marzo,1070,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1074,marzo,1074,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1074,marzo,1074,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1074,marzo,1074,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1074,marzo,1074,312,PERA 1.5 lts. X6 PLACER,2.0,5520.66,11041.32,1,false
ERP-MARZO-1074,marzo,1074,313,ANANA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-1074,marzo,1074,314,MULTIFRUTA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-1074,marzo,1074,315,SODA SIFON 2 lts. X6 MANAOS,1.0,7966.94,7966.94,1,false
ERP-MARZO-1079,marzo,1079,10047,POMELO ROSADO 1.5 LTS X6 PLACER,2.0,5520.66,11041.32,1,false
ERP-MARZO-1079,marzo,1079,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,6.0,0.00,0.00,1,false
ERP-MARZO-1079,marzo,1079,10082,SINFONIA DUO DOS CHOCOLATES 1X100GRS GAONA,2.0,603.30,1206.60,1,false
ERP-MARZO-1079,marzo,1079,10093,SINFONIA BLACK 1X100GRS GAONA,3.0,603.31,1809.93,1,false
ERP-MARZO-1079,marzo,1079,10114,CHIPS COLORES 1X200GRS GAONA,3.0,1041.32,3123.96,1,false
ERP-MARZO-1079,marzo,1079,10119,MASITA COCO 1X220GRS GAONA,3.0,942.15,2826.45,1,false
ERP-MARZO-1079,marzo,1079,10120,MASITA LIMON 1X220GRS GAONA,3.0,942.15,2826.45,1,false
ERP-MARZO-1079,marzo,1079,10124,PEPA 1X300GRS GAONA,3.0,1041.32,3123.96,1,false
ERP-MARZO-1079,marzo,1079,10125,PEPA 1X180GRS GAONA,2.0,694.22,1388.44,1,false
ERP-MARZO-1079,marzo,1079,10135,VALENCIANO PEPAS 1X150GRS,3.0,545.46,1636.38,1,false
ERP-MARZO-1079,marzo,1079,10137,VALENCIANO MASITA VAINILLA 1X150GR,3.0,545.46,1636.38,1,false
ERP-MARZO-1079,marzo,1079,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1079,marzo,1079,296,LIMA LIMON 3 LTS. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1079,marzo,1079,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1079,marzo,1079,314,MULTIFRUTA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-1079,marzo,1079,346,MULTIFRUTA 200 CC X18 PINDAPOY,1.0,5719.01,5719.01,1,false
ERP-MARZO-1079,marzo,1079,395,GRANADINA 3 LTS X6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1085,marzo,1085,10160,POMELO ROSADO 500 ML PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-1085,marzo,1085,303,NARANJA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-1085,marzo,1085,305,MANZANA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-1085,marzo,1085,306,PERA 500ml X12 PLACER,1.0,5884.30,5884.30,1,false
ERP-MARZO-1085,marzo,1085,316,AGUA 600ml X12 VILLA MANAOS,12.0,4553.72,54644.64,1,false
ERP-MARZO-1085,marzo,1085,319,AGUA BIDON 6lts. VILLA MANAOS,2.0,1842.98,3685.96,1,false
ERP-MARZO-1085,marzo,1085,346,MULTIFRUTA 200 CC X18 PINDAPOY,2.0,5719.01,11438.02,1,false
ERP-MARZO-1085,marzo,1085,379,DURAZNO 200 CC X18 PINDAPOY,2.0,5719.01,11438.02,1,false
ERP-MARZO-1085,marzo,1085,437,MAIZ INFLADO / TUTUCA 5X50G OVNI,4.0,1727.27,6909.08,1,false
ERP-MARZO-109,marzo,109,293,MANZANA 2.25 LTS. X 6  MANAOS,1.0,6652.89,6652.89,1,false
ERP-MARZO-109,marzo,109,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-109,marzo,109,301,POMELO BLANCO 3 lts. X 6 MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1094,marzo,1094,289,COLA 2.25 lts. X 6 MANAOS,1.0,8239.67,8239.67,1,false
ERP-MARZO-1094,marzo,1094,293,MANZANA 2.25 LTS. X 6  MANAOS,1.0,6652.89,6652.89,1,false
ERP-MARZO-1094,marzo,1094,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1094,marzo,1094,297,NARANJA 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1094,marzo,1094,300,MANZANA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
ERP-MARZO-1094,marzo,1094,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1094,marzo,1094,310,POMELO 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-1094,marzo,1094,313,ANANA 1.5 lts. X6 PLACER,1.0,5520.66,5520.66,1,false
ERP-MARZO-1094,marzo,1094,318,AGUA 2 lts. X6 VILLA MANAOS,1.0,3809.92,3809.92,1,false
ERP-MARZO-1094,marzo,1094,319,AGUA BIDON 6lts. VILLA MANAOS,2.0,1842.98,3685.96,1,false
ERP-MARZO-11,marzo,11,295,COLA 3 lts. X 6  MANAOS,4.0,8925.62,35702.48,1,false
ERP-MARZO-11,marzo,11,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-110,marzo,110,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-110,marzo,110,300,MANZANA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1108,marzo,1108,10057,SABORES DE LA VIDA AVENA/PASAS 1X160GRS GAONA,5.0,867.77,4338.85,1,false
ERP-MARZO-1108,marzo,1108,10058,SABORES DE LA VIDA AVENA/CHIPS 1X160GRS GAONA,1.0,867.77,867.77,1,false
ERP-MARZO-1108,marzo,1108,10059,SABORES DE LA VIDA AVENA/MANZANA 1X160GRS GAONA,6.0,867.77,5206.62,1,false
ERP-MARZO-1108,marzo,1108,10060,SABORES DE LA VIDA AVENA/COCO/CHIPS DDL 1X160GRS G,1.0,867.77,867.77,1,false
ERP-MARZO-1108,marzo,1108,10061,SABORES DE LA VIDA AVENA/MIEL 1X160GRS GAONA,6.0,867.77,5206.62,1,false
ERP-MARZO-1108,marzo,1108,10062,SABORES DE LA VIDA AVENA/CACAO/MIEL 1X160GRS GAONA,1.0,867.77,867.77,1,false
ERP-MARZO-1108,marzo,1108,10109,BIZCOCHO AZUCARADO 1X180GRS GAONA,5.0,619.84,3099.20,1,false
ERP-MARZO-1108,marzo,1108,10124,PEPA 1X300GRS GAONA,5.0,1041.32,5206.60,1,false
ERP-MARZO-1108,marzo,1108,10130,ALAMESA TOSTADA LIGHT 1X200GRS GAONA,5.0,1041.32,5206.60,1,false
ERP-MARZO-1108,marzo,1108,10132,ALAMESA TOSTADAS DE ARROZ DULCES 1X150GRS GAONA,5.0,1396.69,6983.45,1,false
ERP-MARZO-1108,marzo,1108,10133,ALAMESA TOSTADAS DE ARROZ SIN SAL 1X150GRS GAONA,5.0,1396.69,6983.45,1,false
ERP-MARZO-1108,marzo,1108,295,COLA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1108,marzo,1108,296,LIMA LIMON 3 LTS. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1108,marzo,1108,300,MANZANA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1108,marzo,1108,301,POMELO BLANCO 3 lts. X 6 MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1108,marzo,1108,315,SODA SIFON 2 lts. X6 MANAOS,1.0,7966.94,7966.94,1,false
ERP-MARZO-1108,marzo,1108,316,AGUA 600ml X12 VILLA MANAOS,1.0,4553.72,4553.72,1,false
ERP-MARZO-1108,marzo,1108,318,AGUA 2 lts. X6 VILLA MANAOS,2.0,4165.29,8330.58,1,false
ERP-MARZO-1108,marzo,1108,393,AGUA EL SANO CORAZON ARGENTINO 500 ML X 12 S/GAS,2.0,4148.76,8297.52,1,false
ERP-MARZO-1126,marzo,1126,295,COLA 3 lts. X 6  MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1126,marzo,1126,297,NARANJA 3 lts. X 6 MANAOS,1.0,8925.62,8925.62,1,false
ERP-MARZO-1126,marzo,1126,300,MANZANA 3 lts. X 6  MANAOS,3.0,8925.62,26776.86,1,false
ERP-MARZO-1126,marzo,1126,301,POMELO BLANCO 3 lts. X 6 MANAOS,4.0,8925.62,35702.48,1,false
ERP-MARZO-1132,marzo,1132,10076,SINFONIA (CLASICA) AGRUPADA 4X50GRS GAONA,2.0,0.00,0.00,1,false
ERP-MARZO-1132,marzo,1132,10123,PEPA BATATA 1X300GRS GAONA,5.0,1041.32,5206.60,1,false
ERP-MARZO-1132,marzo,1132,10135,VALENCIANO PEPAS 1X150GRS,10.0,545.46,5454.60,1,false
ERP-MARZO-1132,marzo,1132,295,COLA 3 lts. X 6  MANAOS,2.0,8925.62,17851.24,1,false
