codigo,codigo_secundario,descripcion_larga,division,rubro,um_ventas,cant_minima_venta,um_compras,um_precio_sugerido,bu_un,bu_di,di_un,un_bu,hi_bu,pa_hi,pa_bu
100913,100913,COMBO 11038,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100914,100914,COMBO 11039,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100915,100915,COMBO 12394 V,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100916,100916,COMBO 12395 V,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100917,100917,COMBO 12396 V,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100918,100918,COMBO 5111 T,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100919,100919,11913+12394,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100920,100920,11905+12394,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100921,100921,10851+12394,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100922,100922,BAGL RELLENAS + CINDOR,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100923,100923,6600+11171,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100924,100924,COMBO 12395 V,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100925,100925,COMBO 12396 100%,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100926,100926,COMBO 4013+12345,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100927,100927,11926 V,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100928,100928,12120 V,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100929,100929,COMBO 12122 V,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100930,100930,COMBO 12121,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100931,100931,12416 V,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100932,100932,5111+12345,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100933,100933,3612+12345,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100934,100934,3269+12345 V,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100935,100935,10425+12345,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100936,100936,3176+12345,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100937,100937,6601+11171,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100938,100938,12334+12345,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100939,100939,10129+4681 V,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100940,100940,10128*1012+4681,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100941,100941,6600+11171,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100942,100942,10540+12416,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100943,100943,10541+12416,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100944,100944,6600+11171,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100945,100945,COMBO YPF 3269,GOLOSINAS,DIV.GOLOSINAS,UN,1,BU,UN,1,1,1,1,1,1,1
100946,100946,COMBO 12404,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100947,100947,COMBO 12396 100%,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100948,100948,COMBO 12406 100%,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100949,100949,COMBO 12090 100%,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100950,100950,COMBO 9416 100%,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100951,100951,COMBO 11926 100%,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100952,100952,COMBO 12122 100%,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100953,100953,COMBO 12121 100%,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100954,100954,COMBO  12392,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100955,100955,COMBO  10771 100%,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100956,100956,7049 + 9416 100%,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100957,100957,COMBO 4393 T,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100958,100958,COMBO 12416 V,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100959,100959,COMBO 12345 V,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100960,100960,COMBO 9305 T,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100961,100961,COMBO 9305 A,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100962,100962,COMBO 7341 T,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100963,100963,COMBO 9341 T,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100964,100964,COMBO 9341 A,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100965,100965,COMBO 10170 T,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100966,100966,COMBO 10170 A,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100967,100967,COMBO 10171 T,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100968,100968,COMBO 10171 A,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100969,100969,COMBO T 6740,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100970,100970,COMBO A 6740,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100971,100971,COMBO T 6741,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100972,100972,COMBO A 6741,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100973,100973,COMBO T 6742,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100974,100974,COMBO A 6742,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100975,100975,COMBO T 6743,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100976,100976,COMBO A 6743,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100977,100977,COMBO A 12590,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100978,100978,COMBO T 12404,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100979,100979,COMBO A 12404,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100980,100980,COMBO T 5093,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100981,100981,COMBO T 5094,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100982,100982,COMBO T 5095,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100983,100983,COMBO T 5098,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100984,100984,COMBO T 5096,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100985,100985,PASCUAS 5+1 4081,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100986,100986,PASCUAS 5+1 12851,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100987,100987,PASCUAS 5+1 11290,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100988,100988,PASCUAS 5+1 5879,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100989,100989,PASCUAS 5+1 12308,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100990,100990,PASCUAS 5+1 4293,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100991,100991,PASCUAS 5+1 12840,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100992,100992,COMBO A 5096,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100993,100993,COMBO A 5093,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100994,100994,COMBO A 5094,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100995,100995,COMBO A 5095,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100996,100996,COMBO A 5098,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100997,100997,COMBO T 5113,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100998,100998,COMBO T 5114,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
100999,100999,COMBO T 5115,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101000,101000,COMBO T 5116,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101001,101001,COMBO T 5117,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101002,101002,COMBO A 5113,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101003,101003,COMBO A 5114,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101004,101004,COMBO A 5115,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101005,101005,COMBO A 5116,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101006,101006,COMBO A 5117,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101007,101007,COMBO T 12693,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101008,101008,COMBO T 12130,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101009,101009,COMBO T 12131,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101010,101010,COMBO T 5312,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101011,101011,COMBO A 5312,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101012,101012,COMBO T 10374,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101013,101013,COMBO A 10374,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101014,101014,COMBO T 10851,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101015,101015,COMBO A 10851,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101016,101016,COMBO T 11283,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101017,101017,COMBO A 11283,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101018,101018,COMBO T 11587,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101019,101019,COMBO A 11587,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101020,101020,COMBO T 11777,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101021,101021,COMBO A 11777,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101022,101022,COMBO T 10730,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101023,101023,COMBO A 10730,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101024,101024,COMBO T 1009,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101025,101025,COMBO A 1009,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101026,101026,COMBO T 3274,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101027,101027,COMBO A 3274,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101028,101028,COMBO T 12399,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101029,101029,COMBO A 12399,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101030,101030,COMBO T 10358,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101031,101031,COMBO A 10358,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101032,101032,COMBO T 10359,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101033,101033,COMBO A 10359,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101034,101034,COMBO T 10360,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101035,101035,COMBO A 10360,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101036,101036,COMBO T 10336,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101037,101037,COMBO A 10336,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101038,101038,COMBO T 10337,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101039,101039,COMBO A 10337,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101040,101040,COMBO T 10338,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101041,101041,COMBO A 10338,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101042,101042,COMBO T 10339,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101043,101043,COMBO A 10339,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101044,101044,COMBO T 10340,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101045,101045,COMBO A 10340,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101046,101046,COMBO T 10341,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101047,101047,COMBO A 10341,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101048,101048,COMBO T 10342,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101049,101049,COMBO A 10342,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101050,101050,COMBO A 12130,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101051,101051,COMBO A 12693,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101052,101052,COMBO A 12131,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101053,101053,COMBO T 10514,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101054,101054,COMBO T 10515,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101055,101055,COMBO T 10513,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101056,101056,COMBO T 10515,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101057,101057,COMBO T 10517,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101058,101058,COMBO T 10512,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101059,101059,COMBO T 10516,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101060,101060,COMBO A 10514,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101061,101061,COMBO A 10515,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101062,101062,COMBO A 10513,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101063,101063,COMBO A 10515,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101064,101064,COMBO A 10517,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101065,101065,COMBO A 10512,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101066,101066,COMBO A 10516,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101067,101067,COMBO T 10520,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101068,101068,COMBO T 10522,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101069,101069,COMBO T 10523,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101070,101070,COMBO T 10524,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101071,101071,COMBO T 10521,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101072,101072,COMBO T 10525,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101073,101073,COMBO T 10527,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101074,101074,COMBO T 10528,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101075,101075,COMBO A 10520,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101076,101076,COMBO A 10522,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101077,101077,COMBO A 10523,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101078,101078,COMBO A 10523,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101079,101079,COMBO A 10524,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101080,101080,COMBO A 10521,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101081,101081,COMBO A 10525,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101082,101082,COMBO A 10527,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101083,101083,COMBO A 10528,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101084,101084,COMBO T 2141,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101085,101085,COMBO A 2141,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101086,101086,COMBO T 2965,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101087,101087,COMBO A 2965,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101088,101088,COMBO T 10885,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101089,101089,COMBO A 10885,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101090,101090,COMBO T 3442,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101091,101091,COMBO A 3442,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101092,101092,COMBO T 4713,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101093,101093,COMBO A 4713,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101094,101094,COMBO T 1782,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101095,101095,COMBO A 1782,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101096,101096,COMBO T 7351,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101097,101097,COMBO A 7351,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101098,101098,COMBO T 3176,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101099,101099,COMBO T 5111,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101100,101100,COMBO T 3612,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101101,101101,COMBO T 3269,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101102,101102,COMBO T 12334,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101103,101103,COMBO A 3176,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101104,101104,COMBO A 5111,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101105,101105,COMBO A 3269,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101106,101106,COMBO A 10425,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101107,101107,COMBO A 12334,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101108,101108,COMBO T 10344,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101109,101109,COMBO T 10345,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101110,101110,COMBO T 10346,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101111,101111,RASPADITA MENTHO PLUS,ACCESORIOS VENTA,ACCESORIOS VENTA,UN,1,BU,UN,1,1,1,1,1,1,1
101112,101112,COMBO T 10347,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101113,101113,COMBO A 10344,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101114,101114,COMBO A 10345,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101115,101115,COMBO A 10346,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101116,101116,COMBO A 10347,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101117,101117,COMBO T 10348,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101118,101118,COMBO T 10770,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101119,101119,COMBO T 10350,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101120,101120,COMBO T 10352,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101121,101121,COMBO T 10353,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101122,101122,COMBO A 10348,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101123,101123,COMBO A 10770,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101124,101124,COMBO A 10353,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101125,101125,COMBO T 10355,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101126,101126,COMBO T 10356,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101127,101127,COMBO T 10357,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101128,101128,COMBO T 10771,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101129,101129,COMBO A 10355,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101130,101130,COMBO A 10356,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101131,101131,COMBO A 10357,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101132,101132,COMBO A 10771,COMBO SURTIDO,COMBO SURTIDO,UN,1,BU,UN,1,1,1,1,1,1,1
101133,101133,COMBO T 10343,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101134,101134,COMBO A 10343,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
101135,101135,COMBO T 10344,CHOCOLATES,DIV. CHOCOLATES,UN,1,BU,UN,1,1,1,1,1,1,1
